t,ego_x,ego_y,ego_z,ego_speed,ego_vx,ego_vy,lead_x,lead_y,lead_z,dist_lead,behavior
2.2,-42.23021697998047,33.095699310302734,10.277576446533203,10.920493239054872,10.918819427490234,0.1911933422088623,-19.073474884033203,34.568756103515625,10.662540435791016,23.20354716017029,1
2.25,-41.68871307373047,33.14165115356445,10.286921501159668,10.792777078245233,10.767974853515625,-0.7312691807746887,-18.944910049438477,34.56721496582031,10.664773941040039,22.788435843440574,1
2.3,-41.14862823486328,33.14768981933594,10.296279907226562,10.617827073486016,10.503713607788086,-1.552498698234558,-18.81721305847168,34.56564712524414,10.666974067687988,22.37638725759258,1
2.3499999999999996,-40.619144439697266,33.11241149902344,10.30548095703125,10.516080903556322,10.335719108581543,-1.939295768737793,-18.692218780517578,34.56407928466797,10.669135093688965,21.974926808139102,1
2.3999999999999995,-40.09816360473633,33.0461311340332,10.314497947692871,10.357618942026493,10.192716598510742,-1.8408689498901367,-18.568042755126953,34.5625114440918,10.671266555786133,21.58345461328,1
2.4499999999999993,-39.583473205566406,32.96794128417969,10.323391914367676,10.090330679289243,9.970853805541992,-1.548175573348999,-18.44658851623535,34.56096649169922,10.673365592956543,21.196830510287857,1
2.499999999999999,-39.0791130065918,32.892127990722656,10.332123756408691,9.757258820894224,9.693676948547363,-1.1120822429656982,-18.325931549072266,34.55942916870117,10.675432205200195,20.820048843046,1
2.549999999999999,-38.58877944946289,32.826805114746094,10.340620994567871,9.379141225314992,9.361149787902832,-0.5806589126586914,-18.208091735839844,34.55793762207031,10.677465438842773,20.454076645943715,1
2.5999999999999988,-38.11503219604492,32.77983856201172,10.348834037780762,8.940775642115616,8.94040298461914,0.08163060247898102,-18.091028213500977,34.556453704833984,10.679469108581543,20.102663924431535,1
2.6499999999999986,-37.66086959838867,32.757869720458984,10.35671329498291,8.481588633814425,8.449342727661133,0.7388864755630493,-17.97673988342285,34.55500793457031,10.681440353393555,19.76599778397791,1
2.6999999999999984,-37.229759216308594,32.76472473144531,10.364197731018066,7.955595090175234,7.8209733963012695,1.4573497772216797,-17.86323356628418,34.55357360839844,10.683381080627441,19.448966452169895,1
2.7499999999999982,-36.82627487182617,32.802703857421875,10.3712158203125,7.632165457218196,7.386725902557373,1.9199557304382324,-17.752458572387695,34.55216979980469,10.685291290283203,19.15387948454,1
2.799999999999998,-36.44862747192383,32.86860275268555,10.377748489379883,7.55383178092787,7.270730495452881,2.0486221313476562,-17.642518997192383,34.550777435302734,10.687170028686523,18.881192431258256,1
2.849999999999998,-36.08164596557617,32.95016098022461,10.383999824523926,7.4912966751285515,7.272360801696777,1.7978582382202148,-17.535226821899414,34.54941177368164,10.689018249511719,18.61524284432821,1
2.8999999999999977,-35.71636199951172,33.0325813293457,10.390185356140137,7.469481266757196,7.331594467163086,1.428591251373291,-17.428617477416992,34.548065185546875,10.690839767456055,18.35043026808396,1
2.9499999999999975,-35.35010528564453,33.1060791015625,10.396389961242676,7.499551214478114,7.430694580078125,1.0139262676239014,-17.324750900268555,34.54676818847656,10.692632675170898,18.082836773126783,1
2.9999999999999973,-34.98086166381836,33.16651153564453,10.402647018432617,7.543663596474876,7.528224945068359,0.48237913846969604,-17.221378326416016,34.54547882080078,10.69439697265625,17.81293909451786,1
3.049999999999997,-34.60715866088867,33.20878982543945,10.408992767333984,7.475239474201749,7.4749650955200195,-0.06404699385166168,-17.120521545410156,34.54424285888672,10.696133613586426,17.537557196285185,1
3.099999999999997,-34.23342514038086,33.228607177734375,10.415376663208008,7.252903483439916,7.216745376586914,-0.7233222723007202,-17.0202579498291,34.54301071166992,10.697847366333008,17.263278407646382,1
3.149999999999997,-33.86833572387695,33.22220230102539,10.421669960021973,6.956726416911687,6.834867000579834,-1.2963932752609253,-16.922513961791992,34.54182434082031,10.699530601501465,16.997125566408716,1
3.1999999999999966,-33.519561767578125,33.188560485839844,10.427721977233887,6.5552934814603585,6.260050296783447,-1.945158839225769,-16.824970245361328,34.54065704345703,10.701193809509277,16.749255242988962,1
3.2499999999999964,-33.19420623779297,33.12678527832031,10.433401107788086,6.176613730955465,5.670055866241455,-2.4496986865997314,-16.72969627380371,34.53950119018555,10.70283317565918,16.525006947107126,1
3.2999999999999963,-32.89690017700195,33.03895950317383,10.438600540161133,6.006143567750804,5.246334552764893,-2.923992872238159,-16.634767532348633,34.53829574584961,10.704452514648438,16.33110428969518,1
